-5.291005291049866e-7, 0
0.009525396825396819, 8.888888888888954e-7
0.022864550264550268, 0.0000033333333333333376
0.03263280423280425, 0.00000600000000000001
0.042165608465608476, 0.000009777777777777782
0.0486015873015873, 0.000012888888888888889
0.05503703703703704, 0.00001577777777777778
0.06147354497354497, 0.000019111111111111116
0.0683904761904762, 0.000024222222222222218
0.07554285714285715, 0.000028222222222222234
0.08508306878306879, 0.00003511111111111111
0.09247724867724871, 0.000040666666666666675
0.098678835978836, 0.00004533333333333334
0.10464444444444446, 0.000050888888888888905
0.11227777777777778, 0.0000568888888888889
0.11895767195767196, 0.00006244444444444445
0.12611534391534393, 0.00006866666666666668
0.1327968253968254, 0.0000748888888888889
0.1387619047619048, 0.00008022222222222222
0.14377301587301589, 0.0000848888888888889
0.1487846560846561, 0.00008977777777777779
0.152362962962963, 0.00009266666666666668
0.157373544973545, 0.00009711111111111113
